feature_group,noise_intensity,seed,total_clipped_values,clipped_log_return_1d,clipped_return_5d,clipped_return_20d,clipped_volatility_5d,clipped_volatility_20d,clipped_downside_volatility_20d,clipped_price_to_ma_10,clipped_price_to_ma_50,clipped_rsi_14,clipped_volume_ratio_20d,clipped_intraday_range
returns,0.05,26,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.05,27,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.05,28,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.05,29,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,3,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,4,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,5,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,6,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,7,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,8,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,9,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,10,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,11,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,12,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,13,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,14,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,15,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,16,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,17,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,18,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,19,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,20,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,21,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,22,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,23,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,24,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,25,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,26,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,27,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,28,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,29,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,4,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,5,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,6,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,7,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,8,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,9,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,10,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,11,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,12,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,13,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,14,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,15,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,16,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,17,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,18,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,19,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,20,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,21,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,22,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,23,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,24,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,25,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,26,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,27,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,28,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,29,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,5,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,6,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,8,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,9,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,10,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,11,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,12,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,13,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,14,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,16,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,17,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,18,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,19,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,20,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,21,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,22,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,23,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,24,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,25,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,26,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,27,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,28,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,29,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,8,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,9,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,11,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,12,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,14,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,16,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,17,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,20,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,22,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,23,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,25,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,26,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,27,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,28,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,3,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,4,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,5,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,6,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,7,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,8,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,9,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,10,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,11,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,12,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,13,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,14,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,15,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,16,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,17,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,18,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,19,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,20,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,21,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,22,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,23,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,24,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,25,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,26,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,27,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,28,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,29,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,2,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.1,3,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,4,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.1,5,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.1,6,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,7,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,8,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,9,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,10,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,11,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,12,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,13,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,14,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,15,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,16,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,17,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,18,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,19,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,20,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,21,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,22,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,23,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,24,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,25,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,26,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,27,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,28,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,29,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.2,0,1,0,0,0,0,0,1,0,0,0,0,0
volatility,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.2,2,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.2,3,3,0,0,0,2,0,1,0,0,0,0,0
volatility,0.2,4,2,0,0,0,2,0,0,0,0,0,0,0
volatility,0.2,5,4,0,0,0,3,0,1,0,0,0,0,0
volatility,0.2,6,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.2,7,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.2,8,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.2,9,3,0,0,0,2,0,1,0,0,0,0,0
volatility,0.2,10,3,0,0,0,3,0,0,0,0,0,0,0
volatility,0.2,11,2,0,0,0,2,0,0,0,0,0,0,0
volatility,0.2,12,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.2,13,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.2,14,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.2,15,2,0,0,0,2,0,0,0,0,0,0,0
volatility,0.2,16,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.2,17,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.2,18,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.2,19,2,0,0,0,2,0,0,0,0,0,0,0
volatility,0.2,20,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.2,21,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.2,22,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.2,23,2,0,0,0,1,0,1,0,0,0,0,0
volatility,0.2,24,3,0,0,0,3,0,0,0,0,0,0,0
volatility,0.2,25,2,0,0,0,2,0,0,0,0,0,0,0
volatility,0.2,26,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.2,27,3,0,0,0,2,0,1,0,0,0,0,0
volatility,0.2,28,2,0,0,0,2,0,0,0,0,0,0,0
volatility,0.2,29,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.5,0,64,0,0,0,38,3,23,0,0,0,0,0
volatility,0.5,1,67,0,0,0,36,5,26,0,0,0,0,0
volatility,0.5,2,49,0,0,0,24,4,21,0,0,0,0,0
volatility,0.5,3,68,0,0,0,37,5,26,0,0,0,0,0
volatility,0.5,4,67,0,0,0,39,8,20,0,0,0,0,0
volatility,0.5,5,61,0,0,0,39,7,15,0,0,0,0,0
volatility,0.5,6,70,0,0,0,42,5,23,0,0,0,0,0
volatility,0.5,7,64,0,0,0,40,4,20,0,0,0,0,0
volatility,0.5,8,59,0,0,0,32,4,23,0,0,0,0,0
volatility,0.5,9,66,0,0,0,41,7,18,0,0,0,0,0
volatility,0.5,10,72,0,0,0,42,6,24,0,0,0,0,0
volatility,0.5,11,73,0,0,0,40,7,26,0,0,0,0,0
volatility,0.5,12,58,0,0,0,29,6,23,0,0,0,0,0
volatility,0.5,13,72,0,0,0,43,4,25,0,0,0,0,0
volatility,0.5,14,61,0,0,0,33,3,25,0,0,0,0,0
volatility,0.5,15,74,0,0,0,34,6,34,0,0,0,0,0
volatility,0.5,16,75,0,0,0,34,7,34,0,0,0,0,0
volatility,0.5,17,59,0,0,0,36,4,19,0,0,0,0,0
volatility,0.5,18,74,0,0,0,43,3,28,0,0,0,0,0
volatility,0.5,19,49,0,0,0,27,5,17,0,0,0,0,0
volatility,0.5,20,80,0,0,0,50,7,23,0,0,0,0,0
volatility,0.5,21,53,0,0,0,36,3,14,0,0,0,0,0
volatility,0.5,22,64,0,0,0,35,8,21,0,0,0,0,0
volatility,0.5,23,70,0,0,0,39,6,25,0,0,0,0,0
volatility,0.5,24,78,0,0,0,38,12,28,0,0,0,0,0
volatility,0.5,25,87,0,0,0,54,2,31,0,0,0,0,0
volatility,0.5,26,53,0,0,0,37,4,12,0,0,0,0,0
volatility,0.5,27,74,0,0,0,44,10,20,0,0,0,0,0
volatility,0.5,28,67,0,0,0,47,3,17,0,0,0,0,0
volatility,0.5,29,65,0,0,0,39,10,16,0,0,0,0,0
volatility,1.0,0,406,0,0,0,179,88,139,0,0,0,0,0
volatility,1.0,1,392,0,0,0,160,80,152,0,0,0,0,0
volatility,1.0,2,412,0,0,0,166,107,139,0,0,0,0,0
volatility,1.0,3,402,0,0,0,170,90,142,0,0,0,0,0
volatility,1.0,4,371,0,0,0,155,87,129,0,0,0,0,0
volatility,1.0,5,399,0,0,0,157,105,137,0,0,0,0,0
volatility,1.0,6,397,0,0,0,170,90,137,0,0,0,0,0
volatility,1.0,7,396,0,0,0,180,83,133,0,0,0,0,0
volatility,1.0,8,432,0,0,0,178,99,155,0,0,0,0,0
volatility,1.0,9,428,0,0,0,181,104,143,0,0,0,0,0
volatility,1.0,10,430,0,0,0,187,90,153,0,0,0,0,0
volatility,1.0,11,398,0,0,0,163,100,135,0,0,0,0,0
volatility,1.0,12,403,0,0,0,163,94,146,0,0,0,0,0
volatility,1.0,13,371,0,0,0,146,92,133,0,0,0,0,0
volatility,1.0,14,372,0,0,0,156,83,133,0,0,0,0,0
volatility,1.0,15,398,0,0,0,154,90,154,0,0,0,0,0
volatility,1.0,16,448,0,0,0,185,96,167,0,0,0,0,0
volatility,1.0,17,395,0,0,0,166,94,135,0,0,0,0,0
volatility,1.0,18,399,0,0,0,168,96,135,0,0,0,0,0
volatility,1.0,19,401,0,0,0,183,83,135,0,0,0,0,0
volatility,1.0,20,435,0,0,0,188,101,146,0,0,0,0,0
volatility,1.0,21,364,0,0,0,161,85,118,0,0,0,0,0
volatility,1.0,22,390,0,0,0,158,92,140,0,0,0,0,0
volatility,1.0,23,401,0,0,0,167,93,141,0,0,0,0,0
volatility,1.0,24,378,0,0,0,153,94,131,0,0,0,0,0
volatility,1.0,25,407,0,0,0,174,80,153,0,0,0,0,0
volatility,1.0,26,372,0,0,0,156,90,126,0,0,0,0,0
volatility,1.0,27,377,0,0,0,167,84,126,0,0,0,0,0
volatility,1.0,28,396,0,0,0,171,87,138,0,0,0,0,0
volatility,1.0,29,424,0,0,0,160,111,153,0,0,0,0,0
momentum,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,3,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,4,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,5,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,6,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,7,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,8,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,9,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,10,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,11,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,12,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,13,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,14,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,15,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,16,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,17,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,18,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,19,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,20,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,21,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,22,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,23,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,24,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,25,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,26,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,27,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,28,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,29,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,3,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,4,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,5,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,6,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,7,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,8,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,9,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,10,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,11,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,12,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,13,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,14,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,15,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,16,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,17,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,18,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,19,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,20,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,21,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,22,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,23,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,24,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,25,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,26,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,27,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,28,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,29,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,4,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,5,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,6,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,7,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,8,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,9,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,10,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,11,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,12,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,13,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,14,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,15,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,16,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,17,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,18,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,19,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,20,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,21,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,22,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,23,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,24,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,25,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,26,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,27,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,28,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,29,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.5,1,3,0,0,0,0,0,0,0,0,3,0,0
momentum,0.5,2,3,0,0,0,0,0,0,0,0,3,0,0
momentum,0.5,3,2,0,0,0,0,0,0,0,0,2,0,0
momentum,0.5,4,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.5,5,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.5,6,2,0,0,0,0,0,0,0,0,2,0,0
momentum,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.5,8,4,0,0,0,0,0,0,0,0,4,0,0
momentum,0.5,9,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.5,10,3,0,0,0,0,0,0,0,0,3,0,0
momentum,0.5,11,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.5,12,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.5,13,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.5,14,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.5,15,2,0,0,0,0,0,0,0,0,2,0,0
momentum,0.5,16,2,0,0,0,0,0,0,0,0,2,0,0
