feature_group,noise_intensity,seed,total_clipped_values,clipped_log_return_1d,clipped_return_5d,clipped_return_20d,clipped_volatility_5d,clipped_volatility_20d,clipped_downside_volatility_20d,clipped_price_to_ma_10,clipped_price_to_ma_50,clipped_rsi_14,clipped_volume_ratio_20d,clipped_intraday_range
returns,0.05,26,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.05,27,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.05,28,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.05,29,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,3,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,4,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,5,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,6,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,7,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,8,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,9,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,10,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,11,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,12,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,13,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,14,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,15,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,16,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,17,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,18,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,19,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,20,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,21,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,22,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,23,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,24,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,25,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,26,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,27,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,28,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,29,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,4,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,5,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,6,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,7,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,8,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,9,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,10,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,11,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,12,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,13,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,14,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,15,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,16,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,17,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,18,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,19,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,20,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,21,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,22,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,23,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,24,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,25,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,26,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,27,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,28,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,29,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,5,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,6,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,8,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,9,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,10,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,11,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,12,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,13,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,14,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,16,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,17,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,18,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,19,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,20,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,21,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,22,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,23,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,24,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,25,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,26,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,27,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,28,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,29,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,8,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,9,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,11,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,12,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,14,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,16,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,17,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,20,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,22,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,23,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,25,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,26,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,27,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,28,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,3,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,4,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,5,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,6,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,7,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,8,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,9,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,10,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,11,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,12,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,13,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,14,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,15,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,16,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,17,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,18,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,19,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,20,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,21,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,22,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,23,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,24,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,25,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,26,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,27,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,28,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,29,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,3,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,4,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,5,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,6,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,7,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,8,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,9,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,10,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.1,11,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.1,12,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,13,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,14,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,15,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.1,16,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,17,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,18,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,19,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,20,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,21,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,22,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,23,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,24,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,25,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,26,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,27,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,28,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,29,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.2,0,3,0,0,0,3,0,0,0,0,0,0,0
volatility,0.2,1,2,0,0,0,2,0,0,0,0,0,0,0
volatility,0.2,2,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.2,3,2,0,0,0,1,0,1,0,0,0,0,0
volatility,0.2,4,6,0,0,0,4,0,2,0,0,0,0,0
volatility,0.2,5,5,0,0,0,3,0,2,0,0,0,0,0
volatility,0.2,6,4,0,0,0,2,0,2,0,0,0,0,0
volatility,0.2,7,4,0,0,0,2,1,1,0,0,0,0,0
volatility,0.2,8,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.2,9,2,0,0,0,2,0,0,0,0,0,0,0
volatility,0.2,10,4,0,0,0,3,0,1,0,0,0,0,0
volatility,0.2,11,5,0,0,0,2,0,3,0,0,0,0,0
volatility,0.2,12,2,0,0,0,0,0,2,0,0,0,0,0
volatility,0.2,13,2,0,0,0,2,0,0,0,0,0,0,0
volatility,0.2,14,4,0,0,0,1,0,3,0,0,0,0,0
volatility,0.2,15,5,0,0,0,4,0,1,0,0,0,0,0
volatility,0.2,16,5,0,0,0,3,0,2,0,0,0,0,0
volatility,0.2,17,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.2,18,6,0,0,0,1,0,5,0,0,0,0,0
volatility,0.2,19,5,0,0,0,4,0,1,0,0,0,0,0
volatility,0.2,20,3,0,0,0,1,0,2,0,0,0,0,0
volatility,0.2,21,6,0,0,0,5,0,1,0,0,0,0,0
volatility,0.2,22,2,0,0,0,0,0,2,0,0,0,0,0
volatility,0.2,23,2,0,0,0,1,0,1,0,0,0,0,0
volatility,0.2,24,4,0,0,0,4,0,0,0,0,0,0,0
volatility,0.2,25,2,0,0,0,1,0,1,0,0,0,0,0
volatility,0.2,26,2,0,0,0,0,0,2,0,0,0,0,0
volatility,0.2,27,6,0,0,0,5,0,1,0,0,0,0,0
volatility,0.2,28,3,0,0,0,2,0,1,0,0,0,0,0
volatility,0.2,29,1,0,0,0,0,0,1,0,0,0,0,0
volatility,0.5,0,92,0,0,0,64,5,23,0,0,0,0,0
volatility,0.5,1,89,0,0,0,45,6,38,0,0,0,0,0
volatility,0.5,2,79,0,0,0,41,14,24,0,0,0,0,0
volatility,0.5,3,108,0,0,0,60,11,37,0,0,0,0,0
volatility,0.5,4,79,0,0,0,46,7,26,0,0,0,0,0
volatility,0.5,5,97,0,0,0,45,14,38,0,0,0,0,0
volatility,0.5,6,106,0,0,0,56,9,41,0,0,0,0,0
volatility,0.5,7,92,0,0,0,59,5,28,0,0,0,0,0
volatility,0.5,8,109,0,0,0,54,15,40,0,0,0,0,0
volatility,0.5,9,89,0,0,0,55,9,25,0,0,0,0,0
volatility,0.5,10,103,0,0,0,51,14,38,0,0,0,0,0
volatility,0.5,11,93,0,0,0,46,10,37,0,0,0,0,0
volatility,0.5,12,87,0,0,0,35,14,38,0,0,0,0,0
volatility,0.5,13,77,0,0,0,36,9,32,0,0,0,0,0
volatility,0.5,14,96,0,0,0,54,8,34,0,0,0,0,0
volatility,0.5,15,87,0,0,0,38,10,39,0,0,0,0,0
volatility,0.5,16,121,0,0,0,61,15,45,0,0,0,0,0
volatility,0.5,17,97,0,0,0,59,9,29,0,0,0,0,0
volatility,0.5,18,96,0,0,0,47,13,36,0,0,0,0,0
volatility,0.5,19,85,0,0,0,46,8,31,0,0,0,0,0
volatility,0.5,20,96,0,0,0,51,10,35,0,0,0,0,0
volatility,0.5,21,84,0,0,0,52,3,29,0,0,0,0,0
volatility,0.5,22,91,0,0,0,43,13,35,0,0,0,0,0
volatility,0.5,23,101,0,0,0,49,13,39,0,0,0,0,0
volatility,0.5,24,98,0,0,0,52,12,34,0,0,0,0,0
volatility,0.5,25,116,0,0,0,69,10,37,0,0,0,0,0
volatility,0.5,26,82,0,0,0,41,4,37,0,0,0,0,0
volatility,0.5,27,98,0,0,0,50,13,35,0,0,0,0,0
volatility,0.5,28,97,0,0,0,63,9,25,0,0,0,0,0
volatility,0.5,29,96,0,0,0,45,11,40,0,0,0,0,0
volatility,1.0,0,464,0,0,0,199,95,170,0,0,0,0,0
volatility,1.0,1,440,0,0,0,180,88,172,0,0,0,0,0
volatility,1.0,2,428,0,0,0,161,115,152,0,0,0,0,0
volatility,1.0,3,466,0,0,0,194,108,164,0,0,0,0,0
volatility,1.0,4,428,0,0,0,152,112,164,0,0,0,0,0
volatility,1.0,5,419,0,0,0,167,106,146,0,0,0,0,0
volatility,1.0,6,425,0,0,0,167,96,162,0,0,0,0,0
volatility,1.0,7,454,0,0,0,207,97,150,0,0,0,0,0
volatility,1.0,8,434,0,0,0,153,111,170,0,0,0,0,0
volatility,1.0,9,480,0,0,0,191,126,163,0,0,0,0,0
volatility,1.0,10,461,0,0,0,170,112,179,0,0,0,0,0
volatility,1.0,11,436,0,0,0,170,104,162,0,0,0,0,0
volatility,1.0,12,446,0,0,0,159,112,175,0,0,0,0,0
volatility,1.0,13,416,0,0,0,151,114,151,0,0,0,0,0
volatility,1.0,14,417,0,0,0,165,101,151,0,0,0,0,0
volatility,1.0,15,427,0,0,0,156,105,166,0,0,0,0,0
volatility,1.0,16,474,0,0,0,189,102,183,0,0,0,0,0
volatility,1.0,17,442,0,0,0,174,94,174,0,0,0,0,0
volatility,1.0,18,454,0,0,0,178,116,160,0,0,0,0,0
volatility,1.0,19,443,0,0,0,196,102,145,0,0,0,0,0
volatility,1.0,20,454,0,0,0,189,111,154,0,0,0,0,0
volatility,1.0,21,433,0,0,0,179,108,146,0,0,0,0,0
volatility,1.0,22,435,0,0,0,157,108,170,0,0,0,0,0
volatility,1.0,23,430,0,0,0,157,106,167,0,0,0,0,0
volatility,1.0,24,426,0,0,0,179,98,149,0,0,0,0,0
volatility,1.0,25,445,0,0,0,182,91,172,0,0,0,0,0
volatility,1.0,26,408,0,0,0,161,97,150,0,0,0,0,0
volatility,1.0,27,412,0,0,0,175,95,142,0,0,0,0,0
volatility,1.0,28,436,0,0,0,192,106,138,0,0,0,0,0
volatility,1.0,29,478,0,0,0,179,122,177,0,0,0,0,0
momentum,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,3,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,4,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,5,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,6,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,7,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,8,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,9,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,10,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,11,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,12,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,13,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,14,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,15,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,16,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,17,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,18,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,19,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,20,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,21,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,22,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,23,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,24,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,25,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,26,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,27,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,28,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,29,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,3,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,4,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,5,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,6,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,7,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,8,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,9,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,10,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,11,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,12,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,13,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,14,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,15,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,16,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,17,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,18,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,19,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,20,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,21,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,22,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,23,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,24,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,25,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,26,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,27,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,28,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,29,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,4,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,5,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,6,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,7,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,8,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,9,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,10,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,11,2,0,0,0,0,0,0,0,0,2,0,0
momentum,0.2,12,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,13,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,14,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,15,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,16,2,0,0,0,0,0,0,0,0,2,0,0
momentum,0.2,17,2,0,0,0,0,0,0,0,0,2,0,0
momentum,0.2,18,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,19,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,20,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,21,2,0,0,0,0,0,0,0,0,2,0,0
momentum,0.2,22,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,23,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,24,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,25,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,26,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,27,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,28,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,29,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.5,0,9,0,0,0,0,0,0,0,0,9,0,0
momentum,0.5,1,7,0,0,0,0,0,0,0,0,7,0,0
momentum,0.5,2,7,0,0,0,0,0,0,0,0,7,0,0
momentum,0.5,3,5,0,0,0,0,0,0,0,0,5,0,0
momentum,0.5,4,4,0,0,0,0,0,0,0,0,4,0,0
momentum,0.5,5,3,0,0,0,0,0,0,0,0,3,0,0
momentum,0.5,6,7,0,0,0,0,0,0,0,0,7,0,0
momentum,0.5,7,4,0,0,0,0,0,0,0,0,4,0,0
momentum,0.5,8,2,0,0,0,0,0,0,0,0,2,0,0
momentum,0.5,9,6,0,0,0,0,0,0,0,0,6,0,0
momentum,0.5,10,4,0,0,0,0,0,0,0,0,4,0,0
momentum,0.5,11,4,0,0,0,0,0,0,0,0,4,0,0
momentum,0.5,12,7,0,0,0,0,0,0,0,0,7,0,0
momentum,0.5,13,9,0,0,0,0,0,0,0,0,9,0,0
momentum,0.5,14,7,0,0,0,0,0,0,0,0,7,0,0
momentum,0.5,15,10,0,0,0,0,0,0,0,0,10,0,0
momentum,0.5,16,11,0,0,0,0,0,0,0,0,11,0,0
